        Measured Period [us]    Set Period [us]    Error [%]
2139                     397                 25        -1488
2140                     397                 25        -1488
2141                     397                 25        -1488
2142                     396                 25        -1484
2143                     397                 25        -1488
2144                     397                 25        -1488
2145                     397                 25        -1488
2146                     397                 25        -1488
2147                     396                 25        -1484
2148                     397                 25        -1488
2149                     397                 25        -1488
2150                     397                 25        -1488
2151                     397                 25        -1488
2152                     397                 25        -1488
2153                     396                 25        -1484
2154                     397                 25        -1488
2155                     397                 25        -1488
2156                     397                 25        -1488
2157                     397                 25        -1488
2158                     396                 25        -1484
2159                     397                 25        -1488
2160                     397                 25        -1488
2161                     397                 25        -1488
2162                     397                 25        -1488
2163                     397                 25        -1488
2164                     396                 25        -1484
2165                     397                 25        -1488
2166                     397                 25        -1488
2167                     397                 25        -1488
2168                     397                 25        -1488
2169                     397                 25        -1488
2170                     396                 25        -1484
2171                     397                 25        -1488
2172                     397                 25        -1488
2173                     397                 25        -1488
2174                     397                 25        -1488
2175                     396                 25        -1484
2176                     397                 25        -1488
2177                     397                 25        -1488
2178                     397                 25        -1488
2179                     397                 25        -1488
2180                     397                 25        -1488
2181                     396                 25        -1484
2182                     397                 25        -1488
2183                     397                 25        -1488
2184                     397                 25        -1488
2185                     397                 25        -1488
2186                     396                 25        -1484
2187                     397                 25        -1488
2188                     397                 25        -1488
2189                     397                 25        -1488
2190                     397                 25        -1488
2191                     397                 25        -1488
2192                     396                 25        -1484
2193                     397                 25        -1488
2194                     397                 25        -1488
2195                     397                 25        -1488
2196                     397                 25        -1488
2197                     397                 25        -1488
2198                     396                 25        -1484
2199                     397                 25        -1488
2200                     397                 25        -1488
2201                     397                 25        -1488
2202                     397                 25        -1488
2203                     396                 25        -1484
2204                     397                 25        -1488
2205                     397                 25        -1488
2206                     397                 25        -1488
2207                     397                 25        -1488
2208                     397                 25        -1488
2209                     396                 25        -1484
2210                     397                 25        -1488
2211                     397                 25        -1488
2212                     397                 25        -1488
2213                     397                 25        -1488
2214                     396                 25        -1484
2215                     397                 25        -1488
2216                     397                 25        -1488
2217                     397                 25        -1488
2218                     397                 25        -1488
2219                     397                 25        -1488
2220                     396                 25        -1484
2221                     397                 25        -1488
2222                     397                 25        -1488
2223                     397                 25        -1488
2224                     397                 25        -1488
2225                     397                 25        -1488
2226                     396                 25        -1484
2227                     397                 25        -1488
2228                     397                 25        -1488
2229                     397                 25        -1488
2230                     397                 25        -1488
2231                     396                 25        -1484
2232                     397                 25        -1488
2233                     397                 25        -1488
2234                     397                 25        -1488
2235                     397                 25        -1488
2236                     397                 25        -1488
2237                     396                 25        -1484
2238                     397                 25        -1488
2239                     397                 25        -1488
2240                     397                 25        -1488
2241                     397                 25        -1488
2242                     396                 25        -1484
2243                     397                 25        -1488
2244                     397                 25        -1488
2245                     397                 25        -1488
2246                     397                 25        -1488
2247                     397                 25        -1488
2248                     396                 25        -1484
2249                     397                 25        -1488
2250                     397                 25        -1488
2251                     397                 25        -1488
2252                     397                 25        -1488
2253                     397                 25        -1488
2254                     396                 25        -1484
2255                     397                 25        -1488
2256                     397                 25        -1488
2257                     397                 25        -1488
2258                     397                 25        -1488
2259                     396                 25        -1484
2260                     397                 25        -1488
2261                     397                 25        -1488
2262                     397                 25        -1488
2263                     397                 25        -1488
2264                     397                 25        -1488
2265                     396                 25        -1484
2266                     397                 25        -1488
2267                     397                 25        -1488
2268                     397                 25        -1488
2269                     397                 25        -1488
2270                     396                 25        -1484
2271                     397                 25        -1488
2272                     397                 25        -1488
2273                     397                 25        -1488
2274                     397                 25        -1488
2275                     397                 25        -1488
2276                     396                 25        -1484
2277                     397                 25        -1488
2278                     397                 25        -1488
2279                     397                 25        -1488
2280                     397                 25        -1488
2281                     396                 25        -1484
2282                     397                 25        -1488
2283                     397                 25        -1488
2284                     397                 25        -1488
2285                     397                 25        -1488
2286                     397                 25        -1488
2287                     396                 25        -1484
2288                     397                 25        -1488
2289                     397                 25        -1488
2290                     397                 25        -1488
2291                     397                 25        -1488
2292                     397                 25        -1488
2293                     396                 25        -1484
2294                     397                 25        -1488
2295                     397                 25        -1488
2296                     397                 25        -1488
2297                     397                 25        -1488
2298                     396                 25        -1484
2299                     397                 25        -1488
2300                     397                 25        -1488
2301                     397                 25        -1488
2302                     397                 25        -1488
2303                     397                 25        -1488
2304                     396                 25        -1484
2305                     397                 25        -1488
2306                     397                 25        -1488
2307                     397                 25        -1488
2308                     397                 25        -1488
2309                     396                 25        -1484
2310                     397                 25        -1488
2311                     397                 25        -1488
2312                     397                 25        -1488
2313                     397                 25        -1488
2314                     397                 25        -1488
2315                     396                 25        -1484
2316                     397                 25        -1488
2317                     397                 25        -1488
2318                     397                 25        -1488
2319                     397                 25        -1488
2320                     397                 25        -1488
2321                     396                 25        -1484
2322                     397                 25        -1488
2323                     397                 25        -1488
2324                     397                 25        -1488
2325                     397                 25        -1488
2326                     396                 25        -1484
2327                     397                 25        -1488
2328                     397                 25        -1488
2329                     397                 25        -1488
2330                     397                 25        -1488
2331                     397                 25        -1488
2332                     396                 25        -1484
2333                     397                 25        -1488
2334                     397                 25        -1488
2335                     397                 25        -1488
2336                     397                 25        -1488
2337                     396                 25        -1484
2338                     397                 25        -1488
2339                     397                 25        -1488
2340                     397                 25        -1488
2341                     397                 25        -1488
2342                     397                 25        -1488
2343                     396                 25        -1484
2344                     397                 25        -1488
2345                     397                 25        -1488
2346                     397                 25        -1488
2347                     397                 25        -1488
2348                     397                 25        -1488
2349                     396                 25        -1484
2350                     397                 25        -1488
2351                     397                 25        -1488
2352                     397                 25        -1488
2353                     397                 25        -1488
2354                     396                 25        -1484
2355                     397                 25        -1488
2356                     397                 25        -1488
2357                     397                 25        -1488
2358                     397                 25        -1488
2359                     397                 25        -1488
2360                     396                 25        -1484
2361                     397                 25        -1488
2362                     397                 25        -1488
2363                     397                 25        -1488
2364                     397                 25        -1488
2365                     396                 25        -1484
2366                     397                 25        -1488
2367                     397                 25        -1488
2368                     397                 25        -1488
2369                     397                 25        -1488
2370                     397                 25        -1488
2371                     396                 25        -1484
2372                     397                 25        -1488
2373                     397                 25        -1488
2374                     397                 25        -1488
2375                     397                 25        -1488
2376                     397                 25        -1488
2377                     396                 25        -1484
2378                     397                 25        -1488
2379                     397                 25        -1488
2380                     397                 25        -1488
2381                     397                 25        -1488
2382                     396                 25        -1484
2383                     397                 25        -1488
2384                     397                 25        -1488
2385                     397                 25        -1488
2386                     397                 25        -1488
2387                     397                 25        -1488
2388                     396                 25        -1484
2389                     397                 25        -1488
2390                     397                 25        -1488
2391                     397                 25        -1488
2392                     397                 25        -1488
2393                     396                 25        -1484
2394                     397                 25        -1488
2395                     397                 25        -1488
2396                     397                 25        -1488
2397                     397                 25        -1488
2398                     397                 25        -1488
2399                     396                 25        -1484
2400                     397                 25        -1488
2401                     397                 25        -1488
2402                     397                 25        -1488
2403                     397                 25        -1488
2404                     397                 25        -1488
2405                     396                 25        -1484
2406                     397                 25        -1488
2407                     397                 25        -1488
2408                     397                 25        -1488
2409                     397                 25        -1488
2410                     396                 25        -1484
2411                     397                 25        -1488
2412                     397                 25        -1488
2413                     397                 25        -1488
2414                     397                 25        -1488
2415                     397                 25        -1488
2416                     396                 25        -1484
2417                     397                 25        -1488
2418                     397                 25        -1488
2419                     397                 25        -1488
2420                     397                 25        -1488
2421                     396                 25        -1484
2422                     397                 25        -1488
2423                     397                 25        -1488
2424                     397                 25        -1488
2425                     397                 25        -1488
2426                     397                 25        -1488
2427                     396                 25        -1484
2428                     397                 25        -1488
2429                     397                 25        -1488
2430                     397                 25        -1488
2431                     397                 25        -1488
2432                     397                 25        -1488
2433                     396                 25        -1484
2434                     397                 25        -1488
2435                     397                 25        -1488
2436                     397                 25        -1488
2437                     397                 25        -1488
2438                     396                 25        -1484
2439                     397                 25        -1488
2440                     397                 25        -1488
2441                     397                 25        -1488
2442                     397                 25        -1488
2443                     397                 25        -1488
2444                     396                 25        -1484
2445                     397                 25        -1488
2446                     397                 25        -1488
2447                     397                 25        -1488
2448                     397                 25        -1488
2449                     396                 25        -1484
2450                     397                 25        -1488
2451                     397                 25        -1488
2452                     397                 25        -1488
2453                     397                 25        -1488
2454                     397                 25        -1488
2455                     396                 25        -1484
2456                     397                 25        -1488
2457                     397                 25        -1488
2458                     397                 25        -1488
2459                     397                 25        -1488
2460                     397                 25        -1488
2461                     396                 25        -1484
2462                     397                 25        -1488
2463                     397                 25        -1488
2464                     397                 25        -1488
2465                     397                 25        -1488
2466                     396                 25        -1484
2467                     397                 25        -1488
2468                     397                 25        -1488
2469                     397                 25        -1488
2470                     397                 25        -1488
2471                     397                 25        -1488
2472                     396                 25        -1484
2473                     397                 25        -1488
2474                     397                 25        -1488
2475                     397                 25        -1488
2476                     397                 25        -1488
2477                     396                 25        -1484
2478                     397                 25        -1488
2479                     397                 25        -1488
2480                     397                 25        -1488
2481                     397                 25        -1488
2482                     397                 25        -1488
2483                     396                 25        -1484
2484                     397                 25        -1488
2485                     397                 25        -1488
2486                     397                 25        -1488
2487                     397                 25        -1488
2488                     396                 25        -1484
2489                     397                 25        -1488
2490                     397                 25        -1488
2491                     397                 25        -1488
2492                     397                 25        -1488
2493                     397                 25        -1488
2494                     396                 25        -1484
2495                     397                 25        -1488
2496                     397                 25        -1488
2497                     397                 25        -1488
2498                     397                 25        -1488
2499                     397                 25        -1488
2500                     396                 25        -1484
2501                     397                 25        -1488
2502                     397                 25        -1488
2503                     397                 25        -1488
2504                     397                 25        -1488
2505                     396                 25        -1484
2506                     397                 25        -1488
2507                     397                 25        -1488
2508                     397                 25        -1488
2509                     397                 25        -1488
2510                     397                 25        -1488
2511                     396                 25        -1484
2512                     397                 25        -1488
2513                     397                 25        -1488
2514                     397                 25        -1488
2515                     397                 25        -1488
2516                     396                 25        -1484
2517                     397                 25        -1488
2518                     397                 25        -1488
2519                     397                 25        -1488
2520                     397                 25        -1488
2521                     397                 25        -1488
2522                     396                 25        -1484
2523                     397                 25        -1488
2524                     397                 25        -1488
2525                     397                 25        -1488
2526                     397                 25        -1488
2527                     397                 25        -1488
2528                     396                 25        -1484
2529                     397                 25        -1488
2530                     397                 25        -1488
2531                     397                 25        -1488
2532                     397                 25        -1488
2533                     396                 25        -1484
2534                     397                 25        -1488
2535                     397                 25        -1488
2536                     397                 25        -1488
2537                     397                 25        -1488
2538                     397                 25        -1488
2539                     396                 25        -1484
2540                     397                 25        -1488
2541                     397                 25        -1488
2542                     397                 25        -1488
2543                     397                 25        -1488
2544                     396                 25        -1484
2545                     397                 25        -1488
2546                     397                 25        -1488
2547                     397                 25        -1488
2548                     397                 25        -1488
2549                     397                 25        -1488
2550                     396                 25        -1484
2551                     397                 25        -1488
2552                     397                 25        -1488
2553                     397                 25        -1488
2554                     397                 25        -1488
2555                     397                 25        -1488
2556                     396                 25        -1484
2557                     397                 25        -1488
2558                     397                 25        -1488
2559                     397                 25        -1488
2560                     397                 25        -1488
2561                     396                 25        -1484
2562                     397                 25        -1488
2563                     397                 25        -1488
2564                     397                 25        -1488
2565                     397                 25        -1488
2566                     397                 25        -1488
2567                     396                 25        -1484
2568                     397                 25        -1488
2569                     397                 25        -1488
2570                     397                 25        -1488
2571                     397                 25        -1488
2572                     396                 25        -1484
2573                     397                 25        -1488
2574                     397                 25        -1488
2575                     397                 25        -1488
2576                     397                 25        -1488
2577                     397                 25        -1488
2578                     396                 25        -1484
2579                     397                 25        -1488
2580                     397                 25        -1488
2581                     397                 25        -1488
2582                     397                 25        -1488
2583                     397                 25        -1488
2584                     396                 25        -1484
2585                     397                 25        -1488
2586                     397                 25        -1488
2587                     397                 25        -1488
2588                     397                 25        -1488
2589                     396                 25        -1484
2590                     397                 25        -1488
2591                     397                 25        -1488
2592                     397                 25        -1488
2593                     397                 25        -1488
2594                     397                 25        -1488
2595                     396                 25        -1484
2596                     397                 25        -1488
2597                     397                 25        -1488
2598                     397                 25        -1488
2599                     397                 25        -1488
2600                     396                 25        -1484
2601                     397                 25        -1488
2602                     397                 25        -1488
2603                     397                 25        -1488
2604                     397                 25        -1488
2605                     397                 25        -1488
2606                     396                 25        -1484
2607                     397                 25        -1488
2608                     397                 25        -1488
2609                     397                 25        -1488
2610                     397                 25        -1488
2611                     397                 25        -1488
2612                     396                 25        -1484
2613                     397                 25        -1488
2614                     397                 25        -1488
2615                     397                 25        -1488
2616                     397                 25        -1488
2617                     396                 25        -1484
2618                     397                 25        -1488
2619                     397                 25        -1488
2620                     397                 25        -1488
2621                     397                 25        -1488
2622                     397                 25        -1488
2623                     396                 25        -1484
2624                     397                 25        -1488
2625                     397                 25        -1488
2626                     397                 25        -1488
2627                     397                 25        -1488
2628                     396                 25        -1484
2629                     397                 25        -1488
2630                     397                 25        -1488
2631                     397                 25        -1488
2632                     397                 25        -1488
2633                     397                 25        -1488
2634                     396                 25        -1484
2635                     397                 25        -1488
2636                     397                 25        -1488
2637                     397                 25        -1488
2638                     397                 25        -1488
2639                     397                 25        -1488
2640                     396                 25        -1484
2641                     397                 25        -1488
2642                     397                 25        -1488
2643                     397                 25        -1488
2644                     397                 25        -1488
2645                     396                 25        -1484
2646                     397                 25        -1488
2647                     397                 25        -1488
2648                     397                 25        -1488
2649                     397                 25        -1488
2650                     397                 25        -1488
2651                     396                 25        -1484
2652                     397                 25        -1488
2653                     397                 25        -1488
2654                     397                 25        -1488
2655                     397                 25        -1488
2656                     396                 25        -1484
2657                     397                 25        -1488
2658                     397                 25        -1488
2659                     397                 25        -1488
2660                     397                 25        -1488
2661                     397                 25        -1488
2662                     396                 25        -1484
2663                     397                 25        -1488
2664                     397                 25        -1488
2665                     397                 25        -1488
2666                     397                 25        -1488
2667                     396                 25        -1484
2668                     397                 25        -1488
2669                     397                 25        -1488
2670                     397                 25        -1488
2671                     397                 25        -1488
2672                     397                 25        -1488
2673                     396                 25        -1484
2674                     397                 25        -1488
2675                     397                 25        -1488
2676                     397                 25        -1488
2677                     397                 25        -1488
2678                     397                 25        -1488
2679                     396                 25        -1484
2680                     397                 25        -1488
2681                     397                 25        -1488
2682                     397                 25        -1488
2683                     397                 25        -1488
2684                     396                 25        -1484
2685                     397                 25        -1488
2686                     397                 25        -1488
2687                     397                 25        -1488
2688                     397                 25        -1488
2689                     397                 25        -1488
2690                     396                 25        -1484
2691                     397                 25        -1488
2692                     397                 25        -1488
2693                     397                 25        -1488
2694                     397                 25        -1488
2695                     396                 25        -1484
2696                     397                 25        -1488
2697                     397                 25        -1488
2698                     397                 25        -1488
2699                     397                 25        -1488
2700                     397                 25        -1488
2701                     396                 25        -1484
2702                     397                 25        -1488
2703                     397                 25        -1488
2704                     397                 25        -1488
2705                     397                 25        -1488
2706                     397                 25        -1488
2707                     396                 25        -1484
2708                     397                 25        -1488
2709                     397                 25        -1488
2710                     397                 25        -1488
2711                     397                 25        -1488
2712                     396                 25        -1484
2713                     397                 25        -1488
2714                     397                 25        -1488
2715                     397                 25        -1488
2716                     397                 25        -1488
2717                     397                 25        -1488
2718                     396                 25        -1484
2719                     397                 25        -1488
2720                     397                 25        -1488
2721                     397                 25        -1488
2722                     397                 25        -1488
2723                     396                 25        -1484
2724                     397                 25        -1488
2725                     397                 25        -1488
2726                     397                 25        -1488
2727                     397                 25        -1488
2728                     397                 25        -1488
2729                     396                 25        -1484
2730                     397                 25        -1488
2731                     397                 25        -1488
2732                     397                 25        -1488
2733                     397                 25        -1488
2734                     397                 25        -1488
2735                     396                 25        -1484
2736                     397                 25        -1488
2737                     397                 25        -1488
2738                     397                 25        -1488
2739                     397                 25        -1488
2740                     396                 25        -1484
2741                     397                 25        -1488
2742                     397                 25        -1488
2743                     397                 25        -1488
2744                     397                 25        -1488
2745                     397                 25        -1488
2746                     396                 25        -1484
2747                     397                 25        -1488
2748                     397                 25        -1488
2749                     397                 25        -1488
2750                     397                 25        -1488
2751                     396                 25        -1484
2752                     397                 25        -1488
2753                     397                 25        -1488
2754                     397                 25        -1488
2755                     397                 25        -1488
2756                     397                 25        -1488
2757                     396                 25        -1484
2758                     397                 25        -1488
2759                     397                 25        -1488
2760                     397                 25        -1488
2761                     397                 25        -1488
2762                     397                 25        -1488
2763                     396                 25        -1484
2764                     397                 25        -1488
2765                     397                 25        -1488
2766                     397                 25        -1488
2767                     397                 25        -1488
2768                     396                 25        -1484
2769                     397                 25        -1488
2770                     397                 25        -1488
2771                     397                 25        -1488
2772                     397                 25        -1488
2773                     397                 25        -1488
2774                     396                 25        -1484
2775                     397                 25        -1488
2776                     397                 25        -1488
2777                     397                 25        -1488
2778                     397                 25        -1488
2779                     396                 25        -1484
2780                     397                 25        -1488
2781                     397                 25        -1488
2782                     397                 25        -1488
2783                     397                 25        -1488
2784                     397                 25        -1488
2785                     396                 25        -1484
2786                     397                 25        -1488
2787                     397                 25        -1488
2788                     397                 25        -1488
2789                     397                 25        -1488
2790                     397                 25        -1488
2791                     396                 25        -1484
2792                     397                 25        -1488
2793                     397                 25        -1488
2794                     397                 25        -1488
2795                     397                 25        -1488
2796                     396                 25        -1484
2797                     397                 25        -1488
2798                     397                 25        -1488
2799                     397                 25        -1488
2800                     397                 25        -1488
2801                     397                 25        -1488
2802                     396                 25        -1484
2803                     397                 25        -1488
2804                     397                 25        -1488
2805                     397                 25        -1488
2806                     397                 25        -1488
2807                     396                 25        -1484
2808                     397                 25        -1488
2809                     397                 25        -1488
2810                     397                 25        -1488
2811                     397                 25        -1488
2812                     397                 25        -1488
2813                     396                 25        -1484
2814                     397                 25        -1488
2815                     397                 25        -1488
2816                     397                 25        -1488
2817                     397                 25        -1488
2818                     397                 25        -1488
2819                     396                 25        -1484
2820                     397                 25        -1488
2821                     397                 25        -1488
2822                     397                 25        -1488
2823                     397                 25        -1488
2824                     396                 25        -1484
2825                     397                 25        -1488
2826                     397                 25        -1488
2827                     397                 25        -1488
2828                     397                 25        -1488
2829                     397                 25        -1488
2830                     396                 25        -1484
2831                     397                 25        -1488
2832                     397                 25        -1488
2833                     397                 25        -1488
2834                     397                 25        -1488
2835                     396                 25        -1484
2836                     397                 25        -1488
2837                     397                 25        -1488
2838                     397                 25        -1488
2839                     397                 25        -1488
2840                     397                 25        -1488
2841                     396                 25        -1484
2842                     397                 25        -1488
2843                     397                 25        -1488
2844                     397                 25        -1488
2845                     397                 25        -1488
2846                     397                 25        -1488
2847                     396                 25        -1484
2848                     397                 25        -1488
2849                     397                 25        -1488
2850                     397                 25        -1488
2851                     397                 25        -1488
2852                     396                 25        -1484
2853                     397                 25        -1488
2854                     397                 25        -1488
2855                     397                 25        -1488
2856                     397                 25        -1488
2857                     397                 25        -1488
2858                     396                 25        -1484
2859                     397                 25        -1488
2860                     397                 25        -1488
2861                     397                 25        -1488
2862                     397                 25        -1488
2863                     396                 25        -1484
2864                     397                 25        -1488
2865                     397                 25        -1488
2866                     397                 25        -1488
2867                     397                 25        -1488
2868                     397                 25        -1488
2869                     396                 25        -1484
2870                     397                 25        -1488
2871                     397                 25        -1488
2872                     397                 25        -1488
2873                     397                 25        -1488
2874                     397                 25        -1488
2875                     396                 25        -1484
2876                     397                 25        -1488
2877                     397                 25        -1488
2878                     397                 25        -1488
2879                     397                 25        -1488
2880                     396                 25        -1484
2881                     397                 25        -1488
2882                     397                 25        -1488
2883                     397                 25        -1488
2884                     397                 25        -1488
2885                     397                 25        -1488
2886                     396                 25        -1484
2887                     397                 25        -1488
2888                     397                 25        -1488
2889                     397                 25        -1488
2890                     397                 25        -1488
2891                     396                 25        -1484
2892                     397                 25        -1488
2893                     397                 25        -1488
2894                     397                 25        -1488
2895                     397                 25        -1488
2896                     397                 25        -1488
2897                     396                 25        -1484
2898                     397                 25        -1488
2899                     397                 25        -1488
