        Received samples ch0    Received samples ch1  Expected samples ch0    Expected samples ch1      Delays
2114                       0                       0  False                   False                        nan
2115                       0                       0  False                   False                        nan
2116                       0                       0  False                   False                        nan
2117                       0                       0  False                   False                        nan
2118                       0                       0  False                   False                        nan
2119                       0                       0  False                   False                        nan
2120                       0                       0  False                   False                        nan
2121                       0                       0  False                   False                        nan
2122                       0                       0  False                   False                        nan
2123                       0                       0  False                   False                        nan
2124                       0                       0  False                   False                        nan
2125                       0                       0  False                   False                        nan
2126                       0                       0  False                   False                        nan
2127                       0                       0  False                   False                        nan
2128                       0                       0  False                   False                        nan
2129                       0                       0  False                   False                        nan
2130                       0                       0  False                   False                        nan
2131                       0                       0  False                   False                        nan
2132                       0                       0  False                   False                        nan
2133                       1                       0  True                    False                        nan
2134                       1                       0  True                    False                        nan
2135                       1                       0  True                    False                        nan
2136                       1                       0  True                    False                        nan
2137                       1                       0  True                    False                        nan
2138                       1                       0  True                    False                        nan
2139                       1                       0  True                    False                        nan
2140                       1                       0  True                    False                        nan
2141                       1                       0  True                    False                        nan
2142                       1                       0  True                    False                        nan
2143                       0                       0  False                   False                        nan
2144                       0                       0  False                   False                        nan
2145                       0                       0  False                   False                        nan
2146                       0                       0  False                   False                        nan
2147                       0                       0  False                   False                        nan
2148                       0                       0  False                   False                        nan
2149                       0                       0  False                   False                        nan
2150                       0                       0  False                   False                        nan
2151                       0                       0  False                   False                        nan
2152                       0                       0  False                   False                        nan
2153                       0                       0  False                   False                        nan
2154                       0                       0  False                   False                        nan
2155                       0                       0  False                   False                        nan
2156                       0                       0  False                   False                        nan
2157                       0                       0  False                   False                        nan
2158                       0                       0  False                   False                        nan
2159                       0                       0  False                   False                        nan
2160                       0                       0  False                   False                        nan
2161                       0                       0  False                   False                        nan
2162                       0                       0  False                   False                        nan
2163                       0                       0  False                   False                        nan
2164                       0                       0  False                   False                        nan
2165                       0                       0  False                   False                        nan
2166                       0                       0  False                   False                        nan
2167                       0                       0  False                   False                        nan
2168                       0                       0  False                   False                        nan
2169                       0                       0  False                   False                        nan
2170                       0                       0  False                   False                        nan
2171                       0                       0  False                   False                        nan
2172                       0                       0  False                   False                        nan
2173                       0                       0  False                   False                        nan
2174                       0                       0  False                   False                        nan
2175                       0                       0  False                   False                        nan
2176                       0                       0  False                   False                        nan
2177                       0                       0  False                   False                        nan
2178                       0                       0  False                   False                        nan
2179                       0                       0  False                   False                        nan
2180                       0                       0  False                   False                        nan
2181                       0                       0  False                   False                        nan
2182                       0                       0  False                   False                        nan
2183                       0                       0  False                   False                        nan
2184                       0                       0  False                   False                        nan
2185                       0                       0  False                   False                        nan
2186                       0                       0  False                   False                        nan
2187                       0                       0  False                   False                        nan
2188                       0                       0  False                   False                        nan
2189                       0                       0  False                   False                        nan
2190                       0                       0  False                   False                        nan
2191                       0                       0  False                   False                        nan
2192                       0                       0  False                   False                        nan
2193                       0                       0  False                   False                        nan
2194                       0                       0  False                   False                        nan
2195                       0                       0  False                   False                        nan
2196                       0                       0  False                   False                        nan
2197                       0                       0  False                   False                        nan
2198                       0                       0  False                   False                        nan
2199                       0                       0  False                   False                        nan
2200                       0                       0  False                   False                        nan
2201                       0                       0  False                   False                        nan
2202                       0                       0  False                   False                        nan
2203                       0                       0  False                   False                        nan
2204                       0                       0  False                   False                        nan
2205                       0                       0  False                   False                        nan
2206                       0                       0  False                   False                        nan
2207                       0                       0  False                   False                        nan
2208                       0                       0  False                   False                        nan
2209                       0                       0  False                   False                        nan
2210                       0                       0  False                   False                        nan
2211                       0                       0  False                   False                        nan
2212                       0                       0  False                   False                        nan
2213                       0                       0  False                   False                        nan
2214                       0                       0  False                   False                        nan
2215                       0                       0  False                   False                        nan
2216                       0                       0  False                   False                        nan
2217                       0                       0  False                   False                        nan
2218                       0                       0  False                   False                        nan
2219                       0                       0  False                   False                        nan
2220                       0                       0  False                   False                        nan
2221                       0                       0  False                   False                        nan
2222                       0                       0  False                   False                        nan
2223                       0                       0  False                   False                        nan
2224                       0                       0  False                   False                        nan
2225                       0                       0  False                   False                        nan
2226                       0                       0  False                   False                        nan
2227                       0                       0  False                   False                        nan
2228                       0                       0  False                   False                        nan
2229                       0                       0  False                   False                        nan
2230                       0                       0  False                   False                        nan
2231                       0                       0  False                   False                        nan
2232                       0                       0  False                   False                        nan
2233                       0                       0  False                   False                        nan
2234                       0                       0  False                   False                        nan
2235                       0                       0  False                   False                        nan
2236                       0                       0  False                   False                        nan
2237                       0                       0  False                   False                        nan
2238                       0                       0  False                   False                        nan
2239                       0                       0  False                   False                        nan
2240                       0                       0  False                   False                        nan
2241                       0                       0  False                   False                        nan
2242                       0                       0  False                   False                        nan
2243                       0                       0  False                   False                        nan
2244                       0                       0  False                   False                        nan
2245                       0                       0  False                   False                        nan
2246                       0                       0  False                   False                        nan
2247                       0                       0  False                   False                        nan
2248                       0                       0  False                   False                        nan
2249                       0                       0  False                   False                        nan
2250                       0                       0  False                   False                        nan
2251                       0                       0  False                   False                        nan
2252                       0                       0  False                   False                        nan
2253                       0                       0  False                   False                        nan
2254                       0                       0  False                   False                        nan
2255                       0                       0  False                   False                        nan
2256                       0                       0  False                   False                        nan
2257                       0                       0  False                   False                        nan
2258                       0                       0  False                   False                        nan
2259                       0                       0  False                   False                        nan
2260                       0                       0  False                   False                        nan
2261                       0                       0  False                   False                        nan
2262                       0                       0  False                   False                        nan
2263                       0                       0  False                   False                        nan
2264                       0                       0  False                   False                        nan
2265                       0                       0  False                   False                        nan
2266                       0                       0  False                   False                        nan
2267                       0                       0  False                   False                        nan
2268                       0                       0  False                   False                        nan
2269                       0                       0  False                   False                        nan
2270                       0                       0  False                   False                        nan
2271                       0                       0  False                   False                        nan
2272                       0                       0  False                   False                        nan
2273                       0                       0  False                   False                        nan
2274                       0                       0  False                   False                        nan
2275                       0                       0  False                   False                        nan
2276                       0                       0  False                   False                        nan
2277                       0                       0  False                   False                        nan
2278                       0                       0  False                   False                        nan
2279                       0                       0  False                   False                        nan
2280                       0                       0  False                   False                        nan
2281                       0                       0  False                   False                        nan
2282                       0                       0  False                   False                        nan
2283                       0                       0  False                   False                        nan
2284                       0                       0  False                   False                        nan
2285                       0                       0  False                   False                        nan
2286                       0                       0  False                   False                        nan
2287                       0                       0  False                   False                        nan
2288                       0                       0  False                   False                        nan
2289                       0                       0  False                   False                        nan
2290                       0                       0  False                   False                        nan
2291                       0                       0  False                   False                        nan
2292                       0                       0  False                   False                        nan
2293                       0                       0  False                   False                        nan
2294                       0                       0  False                   False                        nan
2295                       0                       0  False                   False                        nan
2296                       0                       0  False                   False                        nan
2297                       0                       0  False                   False                        nan
2298                       0                       0  False                   False                        nan
2299                       0                       0  False                   False                        nan
2300                       0                       0  False                   False                        nan
2301                       1                       0  True                    False                        nan
2302                       1                       0  True                    False                        nan
2303                       1                       0  True                    False                        nan
2304                       1                       0  True                    False                        nan
2305                       1                       0  True                    False                        nan
2306                       1                       0  True                    False                        nan
2307                       1                       0  True                    False                        nan
2308                       1                       0  True                    False                        nan
2309                       1                       0  True                    False                        nan
2310                       0                       0  True                    False                        nan
2311                       0                       0  False                   False                        nan
2312                       0                       0  False                   False                        nan
2313                       0                       0  False                   False                        nan
2314                       0                       0  False                   False                        nan
2315                       0                       0  False                   False                        nan
2316                       0                       0  False                   False                        nan
2317                       0                       0  False                   False                        nan
2318                       0                       0  False                   False                        nan
2319                       0                       0  False                   False                        nan
2320                       0                       0  False                   False                        nan
2321                       0                       0  False                   False                        nan
2322                       0                       0  False                   False                        nan
2323                       0                       0  False                   False                        nan
2324                       0                       0  False                   False                        nan
2325                       0                       0  False                   False                        nan
2326                       0                       0  False                   False                        nan
2327                       0                       0  False                   False                        nan
2328                       0                       0  False                   False                        nan
2329                       0                       0  False                   False                        nan
2330                       0                       0  False                   False                        nan
2331                       0                       0  False                   False                        nan
2332                       0                       0  False                   False                        nan
2333                       0                       0  False                   False                        nan
2334                       0                       0  False                   False                        nan
2335                       0                       0  False                   False                        nan
2336                       0                       0  False                   False                        nan
2337                       0                       0  False                   False                        nan
2338                       0                       0  False                   False                        nan
2339                       0                       0  False                   False                        nan
2340                       0                       0  False                   False                        nan
2341                       0                       0  False                   False                        nan
2342                       0                       0  False                   False                        nan
2343                       0                       0  False                   False                        nan
2344                       0                       0  False                   False                        nan
2345                       0                       0  False                   False                        nan
2346                       0                       0  False                   False                        nan
2347                       0                       0  False                   False                        nan
2348                       0                       0  False                   False                        nan
2349                       0                       0  False                   False                        nan
2350                       0                       0  False                   False                        nan
2351                       0                       0  False                   False                        nan
2352                       0                       0  False                   False                        nan
2353                       0                       0  False                   False                        nan
2354                       0                       0  False                   False                        nan
2355                       0                       0  False                   False                        nan
2356                       0                       0  False                   False                        nan
2357                       0                       0  False                   False                        nan
2358                       0                       0  False                   False                        nan
2359                       0                       0  False                   False                        nan
2360                       0                       0  False                   False                        nan
2361                       0                       0  False                   False                        nan
2362                       0                       0  False                   False                        nan
2363                       0                       0  False                   False                        nan
2364                       0                       0  False                   False                        nan
2365                       0                       0  False                   False                        nan
2366                       0                       0  False                   False                        nan
2367                       0                       0  False                   False                        nan
2368                       0                       0  False                   False                        nan
2369                       0                       0  False                   False                        nan
2370                       0                       0  False                   False                        nan
2371                       0                       0  False                   False                        nan
2372                       0                       0  False                   False                        nan
2373                       0                       0  False                   False                        nan
2374                       0                       0  False                   False                        nan
2375                       0                       0  False                   False                        nan
2376                       0                       0  False                   False                        nan
2377                       0                       0  False                   False                        nan
2378                       0                       0  False                   False                        nan
2379                       0                       0  False                   False                        nan
2380                       0                       0  False                   False                        nan
2381                       0                       0  False                   False                        nan
2382                       0                       0  False                   False                        nan
2383                       0                       0  False                   False                        nan
2384                       0                       0  False                   False                        nan
2385                       0                       0  False                   False                        nan
2386                       0                       0  False                   False                        nan
2387                       0                       0  False                   False                        nan
2388                       0                       0  False                   False                        nan
2389                       0                       0  False                   False                        nan
2390                       0                       0  False                   False                        nan
2391                       0                       0  False                   False                        nan
2392                       0                       0  False                   False                        nan
2393                       0                       0  False                   False                        nan
2394                       0                       0  False                   False                        nan
2395                       0                       0  False                   False                        nan
2396                       0                       0  False                   False                        nan
2397                       0                       0  False                   False                        nan
2398                       0                       0  False                   False                        nan
2399                       0                       0  False                   False                        nan
2400                       0                       0  False                   False                        nan
2401                       0                       0  False                   False                        nan
2402                       0                       0  False                   False                        nan
2403                       0                       0  False                   False                        nan
2404                       0                       0  False                   False                        nan
2405                       0                       0  False                   False                        nan
2406                       0                       0  False                   False                        nan
2407                       0                       0  False                   False                        nan
2408                       0                       0  False                   False                        nan
2409                       0                       0  False                   False                        nan
2410                       0                       0  False                   False                        nan
2411                       0                       0  False                   False                        nan
2412                       0                       0  False                   False                        nan
2413                       0                       0  False                   False                        nan
2414                       0                       0  False                   False                        nan
2415                       0                       0  False                   False                        nan
2416                       0                       0  False                   False                        nan
2417                       0                       0  False                   False                        nan
2418                       0                       0  False                   False                        nan
2419                       0                       0  False                   False                        nan
2420                       0                       0  False                   False                        nan
2421                       0                       0  False                   False                        nan
2422                       0                       0  False                   False                        nan
2423                       0                       0  False                   False                        nan
2424                       0                       0  False                   False                        nan
2425                       0                       0  False                   False                        nan
2426                       0                       0  False                   False                        nan
2427                       0                       0  False                   False                        nan
2428                       0                       0  False                   False                        nan
2429                       0                       0  False                   False                        nan
2430                       0                       0  False                   False                        nan
2431                       0                       0  False                   False                        nan
2432                       0                       0  False                   False                        nan
2433                       0                       0  False                   False                        nan
2434                       0                       0  False                   False                        nan
2435                       0                       0  False                   False                        nan
2436                       0                       0  False                   False                        nan
2437                       0                       0  False                   False                        nan
2438                       0                       0  False                   False                        nan
2439                       0                       0  False                   False                        nan
2440                       0                       0  False                   False                        nan
2441                       0                       0  False                   False                        nan
2442                       0                       0  False                   False                        nan
2443                       0                       0  False                   False                        nan
2444                       0                       0  False                   False                        nan
2445                       0                       0  False                   False                        nan
2446                       0                       0  False                   False                        nan
2447                       0                       0  False                   False                        nan
2448                       0                       0  False                   False                        nan
2449                       0                       0  False                   False                        nan
2450                       0                       0  False                   False                        nan
2451                       0                       0  False                   False                        nan
2452                       0                       0  False                   False                        nan
2453                       0                       0  False                   False                        nan
2454                       0                       0  False                   False                        nan
2455                       0                       0  False                   False                        nan
2456                       0                       0  False                   False                        nan
2457                       0                       0  False                   False                        nan
2458                       0                       0  False                   False                        nan
2459                       0                       0  False                   False                        nan
2460                       0                       0  False                   False                        nan
2461                       0                       0  False                   False                        nan
2462                       0                       0  False                   False                        nan
2463                       0                       0  False                   False                        nan
2464                       0                       0  False                   False                        nan
2465                       0                       0  False                   False                        nan
2466                       0                       0  False                   False                        nan
2467                       0                       0  False                   False                        nan
2468                       0                       0  False                   False                        nan
2469                       0                       0  False                   False                        nan
2470                       0                       0  False                   False                        nan
2471                       0                       0  False                   False                        nan
2472                       0                       0  False                   False                        nan
2473                       0                       0  False                   False                        nan
2474                       0                       0  False                   False                        nan
2475                       0                       0  False                   False                        nan
2476                       0                       0  False                   False                        nan
2477                       0                       0  False                   False                        nan
2478                       0                       0  False                   False                        nan
2479                       0                       0  False                   False                        nan
2480                       0                       0  False                   False                        nan
2481                       0                       0  False                   False                        nan
2482                       0                       0  False                   False                        nan
2483                       0                       0  False                   False                        nan
2484                       0                       0  False                   False                        nan
2485                       0                       0  False                   False                        nan
2486                       0                       0  False                   False                        nan
2487                       0                       0  False                   False                        nan
2488                       0                       0  False                   False                        nan
2489                       0                       0  False                   False                        nan
2490                       0                       0  False                   False                        nan
2491                       0                       0  False                   False                        nan
2492                       0                       0  False                   False                        nan
2493                       0                       0  False                   False                        nan
2494                       0                       0  False                   False                        nan
2495                       0                       0  False                   False                        nan
2496                       0                       0  False                   False                        nan
2497                       0                       0  False                   False                        nan
2498                       0                       0  False                   False                        nan
2499                       0                       0  False                   False                        nan
2500                       1                       0  True                    False                        nan
2501                       1                       0  True                    False                        nan
2502                       1                       0  True                    False                        nan
2503                       1                       0  True                    False                        nan
2504                       1                       0  True                    False                        nan
2505                       1                       0  True                    False                        nan
2506                       1                       0  True                    False                        nan
2507                       1                       0  True                    False                        nan
2508                       1                       0  True                    False                        nan
2509                       0                       0  True                    False                        nan
2510                       0                       0  False                   False                        nan
2511                       0                       0  False                   False                        nan
2512                       0                       0  False                   False                        nan
2513                       0                       0  False                   False                        nan
2514                       0                       0  False                   False                        nan
2515                       0                       0  False                   False                        nan
2516                       0                       0  False                   False                        nan
2517                       0                       0  False                   False                        nan
2518                       0                       0  False                   False                        nan
2519                       0                       0  False                   False                        nan
